publishedDate,title,image,site,text,url,symbol,similarity_score,sentiment_score,sentiment_class,confidence,relevance,impact_length,importance,uniqueness,,,,,,,,,,,,,,,,,,
2/7/2025 14:07,EUR/USD –07.02.2025,https://images.financialmodelingprep.com/news/eurusd-07022025-20250207.jpg,orbex.com,As we advised this week Euro managed to pass above 1.0350-60 resistance while our target still toward 1.0610-30 Intraday support zone starting from 1.0350-60 Below 1.0350 more drop may hit the market while support 1.0175 may keep the uptrend ongoing Below 1.0175 more drop will be expected toward 1.0075 and maybe 1.0000 SUPPORT RESISTANCE LEVEL1 1.0350-60 […],https://www.orbex.com/blog/en/2025/02/eur-usd-07-02-2025,EURUSD,0,0,0,0.5,1,day,0.5,,,,,,,,,,,,,,,,,,,
2/7/2025 14:57,"EUR/USD, USD/JPY and AUD/USD Forecast – US Dollar Mixed After NFP",https://images.financialmodelingprep.com/news/eurusd-usdjpy-and-audusd-forecast-us-dollar-mixed-after-20250207.jpg,fxempire.com,"The US dollar is a bit noisy after the Non-Farm Payroll announcement in the United States came out with a lower headline number, but stronger and more hawkish internals.",https://www.fxempire.com/forecasts/article/eur-usd-usd-jpy-and-aud-usd-forecast-us-dollar-mixed-after-nfp-1496194,EURUSD,0,0.1,1,0.6,0.5,day,0.3,,,,,,,,,,,,,,,,,,,
2/7/2025 17:18,"U.S. Dollar Gains Ground As Inflation Expectations Increase: Analysis For EUR/USD, GBP/USD, USD/CAD, USD/JPY",https://images.financialmodelingprep.com/news/us-dollar-gains-ground-as-inflation-expectations-increase-analysis-20250207.jpg,fxempire.com,U.S. dollar moved higher as traders focused on the significant increase in year-ahead inflation expectations.,https://www.fxempire.com/forecasts/article/u-s-dollar-gains-ground-as-inflation-expectations-increase-analysis-for-eur-usd-gbp-usd-usd-cad-usd-jpy-1496239,EURUSD,0,-0.6,-1,0.8,0.9,week,0.7,,,,,,,,,,,,,,,,,,,
2/8/2025 9:01,EUR/USD Weekly Outlook,https://images.financialmodelingprep.com/news/eurusd-weekly-outlook-20250208.jpg,actionforex.com,"Despite all the volatility last week, EUR/USD is still bounded in range above 1.0176. Initial bias remains neutral this week and further decline is expected.",https://www.actionforex.com/technical-outlook/eurusd-outlook/585687-eur-usd-weekly-outlook-397/,EURUSD,0.2,-0.3,-1,0.6,0.8,week,0.5,,,,,,,,,,,,,,,,,,,
2/9/2025 3:00,EUR/USD Forecast: Focus Turns to US Inflation Data in Week Ahead,https://images.financialmodelingprep.com/news/eurusd-forecast-focus-turns-to-us-inflation-data-in-20250208.jpg,forex.com,"With Federal Reserve Chair Jerome Powell's testimony, US CPI data, and key corporate earnings due this week, the EUR/USD forecast remains cautiously bearish.",https://www.forex.com/en-us/news-and-analysis/eur-usd-forecast-focus-turns-to-us-inflation-data-in-week-ahead/,EURUSD,0,-0.3,-1,0.7,0.9,week,0.8,,,,,,,,,,,,,,,,,,,
2/10/2025 0:58,EUR/USD remains subdued around 1.0300 due to fresh Trump tariff threats,https://images.financialmodelingprep.com/news/eurusd-remains-subdued-around-10300-due-to-fresh-trump-20250209.jpg,fxstreet.com,"EUR/USD continues its losing streak for the third consecutive session, trading near 1.0310 during Asian trading hours on Monday. The pair remains under pressure as investors anticipate a widening interest rate gap between the United States (US) and the Eurozone.",https://www.fxstreet.com/news/eur-usd-remains-subdued-around-10300-due-to-fresh-trump-tariff-threats-202502100058,EURUSD,0.8,-0.7,-1,0.8,1,week,0.7,2,,,,,,,,,,,,,,,,,,
2/10/2025 2:58,Euro's Gains Restricted: EUR/USD Faces Strong Resistance,https://images.financialmodelingprep.com/news/euros-gains-restricted-eurusd-faces-strong-resistance-20250209.jpg,actionforex.com,"Looking at the 4-hour chart, the pair settled below the 1.0380 level, the 100 simple moving average (red, 4-hour), and the 200 simple moving average (green, 4-hour). The bears pushed the pair below the 50% Fib retracement level of the upward move from the 1.0210 swing low to the 1.0442 high.",https://www.actionforex.com/contributors/technical-analysis/585713-euros-gains-restricted-eur-usd-faces-strong-resistance/,EURUSD,0.2,-0.6,-1,0.8,1,week,0.7,,,,,,,,,,,,,,,,,,,
2/10/2025 4:42,EUR/USD softens to near 1.0300 ahead of ECB's Lagarde speech,https://images.financialmodelingprep.com/news/eurusd-softens-to-near-10300-ahead-of-ecbs-lagarde-20250209.jpg,fxstreet.com,EUR/USD softens to near 1.0300 ahead of ECB's Lagarde speech,https://www.fxstreet.com/news/eur-usd-softens-to-near-10300-ahead-of-ecbs-lagarde-speech-202502100442,EURUSD,0,-0.3,-1,0.7,1,day,0.5,,,,,,,,,,,,,,,,,,,
2/10/2025 7:56,EUR/USD rebounds while US Trump's tariffs threats keep it on tenterhooks,https://images.financialmodelingprep.com/news/eurusd-rebounds-while-us-trumps-tariffs-threats-keep-it-20250210.jpg,fxstreet.com,EUR/USD recovers above 1.0300 in Monday's European session after a weak opening around 1.0280. The major currency opened on a weak note as investors rushed to the safe-haven fleet on renewed United States (US) President Donald Trump's tariff fears.,https://www.fxstreet.com/news/eur-usd-rebounds-while-us-trumps-tariffs-threats-keep-it-on-tenterhooks-202502100756,EURUSD,0.8,0.3,1,0.8,1,week,0.7,2,,,,,,,,,,,,,,,,,,
2/10/2025 8:58,"US Dollar Forecast: NFP Miss, CPI in Focus This Week– GBP/USD & EUR/USD Outlook",https://images.financialmodelingprep.com/news/us-dollar-forecast-nfp-miss-cpi-in-focus-this-20250210.jpg,fxempire.com,"US Dollar holds steady as traders eye CPI data after NFP miss. Can GBP/USD and EUR/USD sustain gains, or will Fed policy shift market sentiment?",https://www.fxempire.com/forecasts/article/us-dollar-forecast-nfp-miss-cpi-in-focus-this-week-gbp-usd-eur-usd-outlook-1496552,EURUSD,0,0,0,0.5,0.5,week,0.5,,,,,,,,,,,,,,,,,,,
2/10/2025 9:56,EUR/USD: To trade in a broad range of 1.0250/1.0490 – UOB Group,https://images.financialmodelingprep.com/news/eurusd-to-trade-in-a-broad-range-of-1025010490-uob-20250210.jpg,fxstreet.com,"Scope for EUR to weaken further; any decline is unlikely to reach the major support at 1.0250. In the longer run, outlook is unclear; EUR could trade in a broad range of 1.0250/1.0490 for the time being, UOB Group's FX analysts Quek Ser Leang and Peter Chia note.",https://www.fxstreet.com/news/eur-usd-to-trade-in-a-broad-range-of-10250-10490-uob-group-202502100956,EURUSD,0.3,-0.2,-1,0.6,1,week,0.5,,,,,,,,,,,,,,,,,,,
2/10/2025 10:05,EUR/USD: Under pressure on the day – OCBC,https://images.financialmodelingprep.com/news/eurusd-under-pressure-on-the-day-ocbc-20250210.jpg,fxstreet.com,"Euro (EUR) continued to trade under pressure on tariff concerns – be it universal tariffs, reciprocal tariffs or tariffs on European autos. EUR was last at 1.0325 levels, OCBC's FX analysts Frances Cheung and Christopher Wong note.",https://www.fxstreet.com/news/eur-usd-under-pressure-on-the-day-ocbc-202502101005,EURUSD,0.9,-0.8,-1,0.9,1,week,0.8,2,,,,,,,,,,,,,,,,,,
2/10/2025 12:57,EUR/USD –10.02.2025,https://images.financialmodelingprep.com/news/eurusd-10022025-20250210.jpg,orbex.com,"Euro managed to fell below 1.0350-60 support zone which may add more drop pressure as we advised last week As we see over our previous chart, the break below 1.0350 may push for farther drop toward 1.0200 zone A rebound above 1.0360 may restore strength for farther advance toward 1.0470 and 1.0530 SUPPORT RESISTANCE LEVEL1 […]",https://www.orbex.com/blog/en/2025/02/eur-usd-10-02-2025,EURUSD,0.2,-0.6,-1,0.7,1,week,0.8,,,,,,,,,,,,,,,,,,,
2/10/2025 13:25,EUR/USD trading strategy: how Trump's tariffs changed everything | Trade of the Week February 2025,https://images.financialmodelingprep.com/news/eurusd-trading-strategy-how-trumps-tariffs-changed-everything-trade-20250210.jpg,youtube.com,"After a challenging January, we analyse a potential EUR/USD long position following Trump's new steel tariffs announcement. Learn why risking 2% per trade is crucial for portfolio management, and discover our technical analysis for key entry points, stop-loss levels and profit targets in this major forex pair.",https://www.youtube.com/watch?v=tb3nptd0vKQ,EURUSD,0.9,-0.7,-1,0.8,1,month,0.8,2,,,,,,,,,,,,,,,,,,
2/10/2025 13:36,"EUR/USD, USD/JPY and AUD/USD Forecast – US Dollar Mixed",https://images.financialmodelingprep.com/news/eurusd-usdjpy-and-audusd-forecast-us-dollar-mixed-20250210.jpg,fxempire.com,"The US dollar has been a bit back and forth against the major currencies in the early hours of Monday morning. At this point, there is nothing to suggest that the trend is changing though.",https://www.fxempire.com/forecasts/article/eur-usd-usd-jpy-and-aud-usd-forecast-us-dollar-mixed-1496657,EURUSD,0.2,0,0,0.5,0.7,day,0.3,,,,,,,,,,,,,,,,,,,
2/10/2025 16:54,"U.S. Dollar Moves Higher At The Start Of The Week: Analysis For EUR/USD, GBP/USD, USD/CAD, USD/JPY",https://images.financialmodelingprep.com/news/us-dollar-moves-higher-at-the-start-of-the-20250210.jpg,fxempire.com,Donald Trump's plans to impose 25% tariffs on aluminum and steel imports provide support to the American currency.,https://www.fxempire.com/forecasts/article/u-s-dollar-moves-higher-at-the-start-of-the-week-analysis-for-eur-usd-gbp-usd-usd-cad-usd-jpy-1496705,EURUSD,0.8,-0.6,-1,0.8,0.7,month,0.7,2,,,,,,,,,,,,,,,,,,
2/10/2025 19:45,"USD into a Big Week with Powell and CPI: EUR/USD, USD/JPY",https://images.financialmodelingprep.com/news/usd-into-a-big-week-with-powell-and-cpi-20250210.jpg,forex.com,"It's a big week for the U.S. Dollar, and the CPI release on Wednesday morning is an obvious item. That data point has had a large impact on USD/JPY, helping to drive three different bearish reversals in the past couple years along with the 151.95 breakout last April, and it's on display this week.",https://www.forex.com/en-us/news-and-analysis/usd-into-a-big-week-powell-cpi-eurusd-usdjpy-21025/,EURUSD,0,0,0,0.5,0.5,week,0.5,,,,,,,,,,,,,,,,,,,
2/10/2025 21:33,Eurozone to shrug off Trump steel and aluminium tariffs? EUR/USD forecast to 1.08,https://images.financialmodelingprep.com/news/eurozone-to-shrug-off-trump-steel-and-aluminium-tariffs-eurusd-20250210.jpg,forexlive.com,"Morgan Stanley saiy the euro may gain strength against the dollar if the EU manages to avoid heavy tariffs from Trump. They anticipated that in late 2025, the U.S. will introduce gradual and targeted tariffs on the EU, following the reinstatement of Section 232 tariffs on steel and aluminum.",https://www.forexlive.com/news/eurozone-to-shrug-off-trump-steel-and-aluminium-tariffs-eurusd-forecast-to-108-20250210/,EURUSD,0.8,0.6,1,0.8,0.9,month,0.7,2,,,,,,,,,,,,,,,,,,
2/10/2025 23:43,EUR/USD slips into a third straight loss as tariff concerns weigh,https://images.financialmodelingprep.com/news/eurusd-slips-into-a-third-straight-loss-as-tariff-20250210.jpg,fxstreet.com,"EUR/USD declined around one-third of one percent on Monday, falling back into the 1.0300 handle as market sentiment takes a knee. Investors are awaiting clearer signals from central bank policymakers, but a fresh batch of executive orders from US President Donald Trump regarding tariffs make the outlook murkier.",https://www.fxstreet.com/news/eur-usd-slips-into-a-third-straight-loss-as-tariff-concerns-weigh-202502102342,EURUSD,0.8,-0.3,-1,0.7,1,week,0.6,2,,,,,,,,,,,,,,,,,,
2/11/2025 12:00,EUR/USD forecast: Euro rebounds but pressure remains amid tariff threats,https://images.financialmodelingprep.com/news/eurusd-forecast-euro-rebounds-but-pressure-remains-amid-tariff-20250211.jpg,forex.com,"The US dollar weakened slightly against most major currencies except the yen, though the overarching trend for the greenback retains a modestly bullish bias. The EUR/USD forecast is thus still modestly bearish, even if the pair has shown a slight rebound from around the 1.0300 handle.",https://www.forex.com/en-us/news-and-analysis/eur-usd-forecast-euro-rebounds-but-pressure-remains-amid-tariff-threats/,EURUSD,0.8,-0.3,-1,0.7,1,week,0.8,,,,,,,,,,,,,,,,,,,
2/11/2025 13:44,"EUR/USD, USD/JPY and AUD/USD Forecast – US Dollar Mixed in Early Trading",https://images.financialmodelingprep.com/news/eurusd-usdjpy-and-audusd-forecast-us-dollar-mixed-in-20250211.jpg,fxempire.com,"The US dollar is somewhat choppy and mixed in the early hours of Tuesday, but at this point in time it is still by far the strongest currency that I follow.",https://www.fxempire.com/forecasts/article/eur-usd-usd-jpy-and-aud-usd-forecast-us-dollar-mixed-in-early-trading-1496934,EURUSD,0.2,-0.3,-1,0.6,0.5,day,0.4,,,,,,,,,,,,,,,,,,,
2/11/2025 16:05,EUR/USD Price Analysis: Bulls push higher as focus shifts to Powell's testimony,https://images.financialmodelingprep.com/news/eurusd-price-analysis-bulls-push-higher-as-focus-shifts-20250211.jpg,fxstreet.com,"EUR/USD continued its upward trajectory on Tuesday, gaining 0.30% to trade at 1.0335 as buyers extended their control above the 20-day Simple Moving Average (SMA). The pair's technical outlook appears increasingly constructive, though the upcoming testimony by Federal Reserve Chair Jerome Powell may introduce fresh volatility.",https://www.fxstreet.com/news/eur-usd-price-analysis-bulls-push-higher-as-focus-shifts-to-powells-testimony-202502111605,EURUSD,0,0.3,1,0.7,1,day,0.5,,,,,,,,,,,,,,,,,,,
2/11/2025 16:15,EUR/USD Recovers as Chair Powell Remains Willing to Adjust Policy,https://images.financialmodelingprep.com/news/eurusd-recovers-as-chair-powell-remains-willing-to-adjust-20250211.jpg,forex.com,EUR/USD retraces the decline from the start of the week as Federal Reserve Chairman Jerome Powell reiterates that ‘we do not need to be in a hurry to adjust our policy stance.',https://www.forex.com/en-us/news-and-analysis/eurusd-recovers-as-chair-powell-remains-willing-to-adjust-policy-02-11-2025/,EURUSD,-0.2,0.3,1,0.7,0.9,week,0.6,,,,,,,,,,,,,,,,,,,
2/11/2025 16:38,"U.S. Dollar Pulls Back As Traders Focus On Powell's Testimony: Analysis For EUR/USD, GBP/USD, USD/CAD, USD/JPY",https://images.financialmodelingprep.com/news/us-dollar-pulls-back-as-traders-focus-on-powells-20250211.jpg,fxempire.com,U.S. Dollar Index is heading towards the 108.00 level.,https://www.fxempire.com/forecasts/article/u-s-dollar-pulls-back-as-traders-focus-on-powells-testimony-analysis-for-eur-usd-gbp-usd-usd-cad-usd-jpy-1497013,EURUSD,0,0.3,1,0.7,0.8,week,0.5,,,,,,,,,,,,,,,,,,,
2/11/2025 23:16,EUR/USD gains ground as markets look higher,https://images.financialmodelingprep.com/news/eurusd-gains-ground-as-markets-look-higher-20250211.jpg,fxstreet.com,"EUR/USD snapped a three-day losing streak, recovering ground and rebounding to just north of 1.0350 as broad-market flows reversed out of the safe haven Greenback and investor sentiment broadly rebounded. Investors are shrugging off US President Donald Trump's latest tariff threats, and Federal Reserve (Fed) Chair Jerome Powell reiterated the Fed's dedication to following a data-dependent approach in the face of volatile, inconsistent trade policy messaging from the Trump administration.",https://www.fxstreet.com/news/eur-usd-gains-ground-as-markets-look-higher-202502112316,EURUSD,-0.3,0.6,1,0.8,0.9,week,0.7,,,,,,,,,,,,,,,,,,,
2/12/2025 4:51,"EUR/USD remains above 1.0350, downside seems possible due to reciprocal tariff threats",https://images.financialmodelingprep.com/news/eurusd-remains-above-10350-downside-seems-possible-due-to-20250211.jpg,fxstreet.com,"EUR/USD remains steady around 1.0360 during Asian trading hours on Wednesday after gaining in the previous session. The pair could depreciate as US President Donald Trump's administration is advancing a plan for reciprocal tariffs through executive action, bypassing Congress.",https://www.fxstreet.com/news/eur-usd-remains-above-10350-downside-seems-possible-due-to-reciprocal-tariff-threats-202502120451,EURUSD,0.8,-0.6,-1,0.8,1,month,0.7,3,,,,,,,,,,,,,,,,,,
2/12/2025 7:05,US Dollar Forecast: Can CPI Data Fuel a DXY Rally? – GBP/USD and EUR/USD Outlook,https://images.financialmodelingprep.com/news/us-dollar-forecast-can-cpi-data-fuel-a-dxy-20250212.jpg,fxempire.com,"Can the upcoming CPI report shift Fed expectations? US Dollar Index holds firm, with GBP/USD & EUR/USD at key levels.",https://www.fxempire.com/forecasts/article/us-dollar-forecast-can-cpi-data-fuel-a-dxy-rally-gbp-usd-and-eur-usd-outlook-1497137,EURUSD,0,0,0,0.5,0.5,day,0.5,,,,,,,,,,,,,,,,,,,
2/12/2025 8:19,EUR/USD: Likely to trade with an upward bias – UOB Group,https://images.financialmodelingprep.com/news/eurusd-likely-to-trade-with-an-upward-bias-uob-20250212.jpg,fxstreet.com,"Euro (EUR) is likely to trade with an upward bias; a clear break above 1.0405 appears unlikely. In the longer run, outlook remains unclear; price movements are likely to stay within a 1.0250/1.0450 range for now, UOB Group's FX analysts Quek Ser Leang and Peter Chia note.",https://www.fxstreet.com/news/eur-usd-likely-to-trade-with-an-upward-bias-uob-group-202502120819,EURUSD,0,0.3,1,0.7,1,week,0.5,,,,,,,,,,,,,,,,,,,
2/12/2025 9:44,EUR/USD stays firm ahead of US CPI,https://images.financialmodelingprep.com/news/eurusd-stays-firm-ahead-of-us-cpi-20250212.jpg,fxstreet.com,"EUR/USD moves higher to near 1.0380 in Wednesday's European session ahead of the United States (US) Consumer Price Index (CPI) data for January, which will be published at 13:30 GMT. ",https://www.fxstreet.com/news/eur-usd-stays-firm-ahead-of-us-cpi-202502120944,EURUSD,0,0.1,1,0.6,0.8,day,0.5,,,,,,,,,,,,,,,,,,,
2/12/2025 13:00,EUR/USD –12.02.2025,https://images.financialmodelingprep.com/news/eurusd-12022025-20250212.jpg,orbex.com,"With the market focusing on US Inflation figures, the Euro moved back above the resistance of 1.0360 which gives an indication of another advance. However, and as we see over the chart, prices face Intraday resistance around 1.0440-60, where as long as the market holds below it, a chance for some a correction could hit […]",https://www.orbex.com/blog/en/2025/02/eur-usd-12-02-2025,EURUSD,0.3,0.2,1,0.6,0.8,week,0.5,,,,,,,,,,,,,,,,,,,
2/12/2025 13:38,"EUR/USD, USD/JPY and AUD/USD Forecast – US Dollar Continues to be Mixed",https://images.financialmodelingprep.com/news/eurusd-usdjpy-and-audusd-forecast-us-dollar-continues-to-20250212.jpg,fxempire.com,"The US dollar has been somewhat mixed in the early hours of Wednesday, as we continue to wait for inflation data coming out of the United States.",https://www.fxempire.com/forecasts/article/eur-usd-usd-jpy-and-aud-usd-forecast-us-dollar-continues-to-be-mixed-1497266,EURUSD,0,0,0,0.5,0.5,day,0.3,,,,,,,,,,,,,,,,,,,
2/12/2025 15:44,Euro Technical Forecast: EUR/USD Breakout Looms,https://images.financialmodelingprep.com/news/euro-technical-forecast-eurusd-breakout-looms-20250212.jpg,forex.com,Euro rebounded off multi-month trend support with EUR/USD now unchanged in 2025- range breakout pending. Battle lines drawn on the EUR/USD weekly technical chart.,https://www.forex.com/en-us/news-and-analysis/euro-technical-forecast-eur-usd-poised-for-major-breakout-2-12-2025/,EURUSD,0.2,0,0,0.5,1,week,0.3,,,,,,,,,,,,,,,,,,,
2/12/2025 15:56,EUR/USD Price Analysis: Bulls push higher but face key resistance,https://images.financialmodelingprep.com/news/eurusd-price-analysis-bulls-push-higher-but-face-key-20250212.jpg,fxstreet.com,"The EUR/USD pair edged higher to 1.0375 on Wednesday, as buyers extended their recent recovery efforts. However, the rally met resistance at the 20-day Simple Moving Average (SMA), a key technical barrier that has previously dictated short-term direction.",https://www.fxstreet.com/news/eur-usd-price-analysis-bulls-push-higher-but-face-key-resistance-202502121556,EURUSD,0,0.2,1,0.6,1,day,0.3,,,,,,,,,,,,,,,,,,,
2/12/2025 16:30,"U.S. Dollar Price Action After CPI: EUR/USD, USD/JPY",https://images.financialmodelingprep.com/news/us-dollar-price-action-after-cpi-eurusd-usdjpy-20250212.jpg,forex.com,"U.S. CPI continues to incline but FOMC Chair Jerome Powell didn't seem too concerned when speaking to Congress. The USD/JPY rally has continued, however, even with many other USD markets paring back.",https://www.forex.com/en-us/news-and-analysis/us-dollar-price-action-after-cpi-eurusd-usdjpy-21225/,EURUSD,0.2,0.1,0,0.6,0.5,week,0.3,,,,,,,,,,,,,,,,,,,
2/12/2025 16:57,"U.S. Dollar Gains Ground As Inflation Rate Rises To 3%: Analysis For EUR/USD, GBP/USD, USD/CAD, USD/JPY",https://images.financialmodelingprep.com/news/us-dollar-gains-ground-as-inflation-rate-rises-to-20250212.jpg,fxempire.com,The higher-than-expected inflation data provided support to the American currency.,https://www.fxempire.com/forecasts/article/u-s-dollar-gains-ground-as-inflation-rate-rises-to-3-analysis-for-eur-usd-gbp-usd-usd-cad-usd-jpy-1497339,EURUSD,0,-0.7,-1,0.8,0.9,week,0.7,,,,,,,,,,,,,,,,,,,
2/12/2025 17:48,"EUR/USD reverses early declines, climbs back over 1.04",https://images.financialmodelingprep.com/news/eurusd-reverses-early-declines-climbs-back-over-104-20250212.jpg,fxstreet.com,"EUR/USD clawed back chart paper on Wednesday, rebounding from early losses to reclaim the 1.0400 handle as markets shake off a fresh batch of US inflation figures that broadly accelerated in January. US Consumer Price Index (CPI) numbers came in above forecasts across the board, but markets are absorbing the hit quickly and moving on to fresher headlines.",https://www.fxstreet.com/news/eur-usd-reverses-early-declines-climbs-back-over-104-202502121748,EURUSD,0,0.3,1,0.7,0.9,day,0.5,,,,,,,,,,,,,,,,,,,
2/12/2025 23:23,"EUR/USD regains some ground, but remains hobbled by key technicals",https://images.financialmodelingprep.com/news/eurusd-regains-some-ground-but-remains-hobbled-by-key-20250212.jpg,fxstreet.com,"EUR/USD churned on Wednesday, testing the low end through most of the intraday session before breaking higher after investors tried to shake up an unexpected upswing in US Consumer Price Index (CPI) inflation. The key dataprint on Thursday will be US Producer Price Index (PPI) inflation, as European economic data takes a backseat this week.",https://www.fxstreet.com/news/eur-usd-regains-some-ground-but-remains-hobbled-by-key-technicals-202502122323,EURUSD,0,0,0,0.5,0.8,day,0.5,,,,,,,,,,,,,,,,,,,
2/13/2025 4:12,"EUR/USD is back at its Wednesday high, gold is higher than its",https://images.financialmodelingprep.com/news/eurusd-is-back-at-its-wednesday-high-gold-is-20250212.jpg,forexlive.com,Apart from what has been posted there is no fresh news nor data. EUR and gold both notable performers today.,https://www.forexlive.com/news/eurusd-is-back-at-its-wednesday-high-gold-is-higher-than-its-20250213/,EURUSD,0.2,0.3,1,0.6,0.8,day,0.4,,,,,,,,,,,,,,,,,,,
2/13/2025 4:14,EUR/USD appreciates to near 1.0450 ahead of German HICP inflation data,https://images.financialmodelingprep.com/news/eurusd-appreciates-to-near-10450-ahead-of-german-hicp-20250212.jpg,fxstreet.com,"The EUR/USD pair continues its upward momentum for the third straight session, hovering around 1.0430 during Asian trading hours on Thursday. Investors await Germany's Final Harmonized Index of Consumer Prices (HICP) data, set for release later in the day.",https://www.fxstreet.com/news/eur-usd-appreciates-to-near-10450-ahead-of-german-hicp-inflation-data-202502130414,EURUSD,0,0.2,1,0.7,0.8,day,0.5,,,,,,,,,,,,,,,,,,,
2/13/2025 12:30,EUR/USD forecast: Ukraine war optimism countered by reciprocal tariffs fears,https://images.financialmodelingprep.com/news/eurusd-forecast-ukraine-war-optimism-countered-by-reciprocal-tariffs-20250213.jpg,forex.com,"Despite struggling today, the EUR/USD forecast has improved a little, owing to optimism about the end of Ukraine war. PPI and jobless claims are up next.",https://www.forex.com/en-us/news-and-analysis/eur-usd-forecast-ukraine-war-optimism-countered-by-reciprocal-tariffs-fears/,EURUSD,-0.3,0.2,1,0.6,0.8,week,0.5,,,,,,,,,,,,,,,,,,,
2/13/2025 12:46,EURUSD Found Buyers After 3 Waves Pull Back,https://images.financialmodelingprep.com/news/eurusd-found-buyers-after-3-waves-pull-back-20250213.jpg,actionforex.com,"In this technical article we're going to take a look at the Elliott Wave charts charts of EURUSD forex pair published in members area of the website. As our members know, recently EURUSD made a 3-wave pullback that completed right at the equal legs level.",https://www.actionforex.com/contributors/technical-analysis/586242-eurusd-found-buyers-after-3-waves-pull-back/,EURUSD,0,0,0,0.5,1,day,0.5,,,,,,,,,,,,,,,,,,,
2/13/2025 13:26,"EUR/USD, USD/JPY and AUD/USD Forecast – US Dollar Continues to Flex",https://images.financialmodelingprep.com/news/eurusd-usdjpy-and-audusd-forecast-us-dollar-continues-to-20250213.jpg,fxempire.com,"The US dollar has been somewhat noisy in the early hours of Thursday, but at this point, it should be obvious that the overall strength in the USD is going nowhere.",https://www.fxempire.com/forecasts/article/eur-usd-usd-jpy-and-aud-usd-forecast-us-dollar-continues-to-flex-1497589,EURUSD,0.6,-0.7,-1,0.8,0.9,week,0.7,2,,,,,,,,,,,,,,,,,,
2/13/2025 13:30,EUR/USD to trade around 1.00 in the middle of the year – Rabobank,https://images.financialmodelingprep.com/news/eurusd-to-trade-around-100-in-the-middle-of-the-20250213.jpg,fxstreet.com,EUR/USD to trade around 1.00 in the middle of the year – Rabobank,https://www.fxstreet.com/news/eur-usd-to-trade-around-100-in-the-middle-of-the-year-rabobank-202502131330,EURUSD,0,0,0,0.5,1,month,0.5,,,,,,,,,,,,,,,,,,,
2/13/2025 14:09,EUR/USD – 13.02.2025,https://images.financialmodelingprep.com/news/eurusd-13022025-20250213.jpg,orbex.com,"The Euro passed above the downtrend resistance line which indicates strength in the market. As we see over the chart, the market is facing Intraday support around 1.0370.",https://www.orbex.com/blog/en/2025/02/eur-usd-13-02-2025,EURUSD,0.2,0.6,1,0.7,1,week,0.5,,,,,,,,,,,,,,,,,,,
2/13/2025 16:14,EUR/USD Price Analysis: Bulls extend gains as pair secures position above 20-day SMA,https://images.financialmodelingprep.com/news/eurusd-price-analysis-bulls-extend-gains-as-pair-secures-20250213.jpg,fxstreet.com,"EUR/USD continued its recovery on Thursday, inching up to 1.0385 and reinforcing its breakout above the 20-day Simple Moving Average (SMA). After several failed attempts to sustain gains earlier in the week, the pair now appears to have made a decisive move, shifting the short-term bias in favor of buyers.",https://www.fxstreet.com/news/eur-usd-price-analysis-bulls-extend-gains-as-pair-secures-position-above-20-day-sma-202502131614,EURUSD,0,0.6,1,0.8,1,week,0.7,,,,,,,,,,,,,,,,,,,
2/13/2025 16:43,"U.S. Dollar Retreats As Traders Focus On Tariff Plans: Analysis For EUR/USD, GBP/USD, USD/CAD, USD/JPY",https://images.financialmodelingprep.com/news/us-dollar-retreats-as-traders-focus-on-tariff-plans-20250213.jpg,fxempire.com,U.S. dollar is under pressure despite higher-than-expected PPI report.,https://www.fxempire.com/forecasts/article/u-s-dollar-retreats-as-traders-focus-on-tariff-plans-analysis-for-eur-usd-gbp-usd-usd-cad-usd-jpy-1497661,EURUSD,0.7,0.6,1,0.8,0.9,week,0.7,2,,,,,,,,,,,,,,,,,,
2/13/2025 23:42,EUR/USD climbs as sentiment pushes Greenback lower,https://images.financialmodelingprep.com/news/eurusd-climbs-as-sentiment-pushes-greenback-lower-20250213.jpg,fxstreet.com,"EUR/USD caught a bid on Thursday, climbing seven-tenths of one percent and vaulting back over the 1.0400 handle. A general weakening in the Greenback bolstered Fiber flows off the back of not-as-bad-as-expected US Producer Price Index (PPI) inflation figures.",https://www.fxstreet.com/news/eur-usd-climbs-as-sentiment-pushes-greenback-lower-202502132342,EURUSD,-0.2,0.7,1,0.8,1,week,0.7,,,,,,,,,,,,,,,,,,,
2/14/2025 4:27,EUR/USD stays silent around 1.0450 ahead of Eurozone GDP data,https://images.financialmodelingprep.com/news/eurusd-stays-silent-around-10450-ahead-of-eurozone-gdp-20250213.jpg,fxstreet.com,"EUR/USD holds steady around 1.0460 during Asian trading hours on Friday, following three consecutive sessions of gains. The pair strengthened after US President Donald Trump delayed the implementation of reciprocal tariffs.",https://www.fxstreet.com/news/eur-usd-stays-silent-around-10450-ahead-of-eurozone-gdp-data-202502140427,EURUSD,0.3,0.1,1,0.6,0.8,day,0.4,,,,,,,,,,,,,,,,,,,
